"","inferred location","true location","sites","error","m10","missingindex","Genotype","lost_rate","lost_br","MO"
"442","6","15","20","0.1","0.1","0","Ternary","0","0","MO"
"443","8","18","20","0.1","0.1","0","Ternary","0","0","MO"
"444","7","17","20","0.1","0.1","0","Ternary","0","0","MO"
"445","6","20","20","0.1","0.1","0","Ternary","0","0","MO"
"446","7","17","20","0.1","0.1","0","Ternary","0","0","MO"
"447","9","19","20","0.1","0.1","0","Ternary","0","0","MO"
"448","7","19","20","0.1","0.1","0","Ternary","0","0","MO"
"449","4","18","20","0.1","0.1","0","Ternary","0","0","MO"
"450","7","19","20","0.1","0.1","0","Ternary","0","0","MO"
"451","7","20","20","0.1","0.1","0","Ternary","0","0","MO"
"452","10","17","20","0.1","0.1","0","Ternary","0","0","MO"
"453","6","20","20","0.1","0.1","0","Ternary","0","0","MO"
"454","6","20","20","0.1","0.1","0","Ternary","0","0","MO"
"455","11","17","20","0.1","0.1","0","Ternary","0","0","MO"
"456","8","18","20","0.1","0.1","0","Ternary","0","0","MO"
"457","7","20","20","0.1","0.1","0","Ternary","0","0","MO"
"458","2","18","20","0.1","0.1","0","Ternary","0","0","MO"
"459","8","19","20","0.1","0.1","0","Ternary","0","0","MO"
"460","4","16","20","0.1","0.1","0","Ternary","0","0","MO"
"461","7","19","20","0.1","0.1","0","Ternary","0","0","MO"
"462","10","18","20","0.1","0.1","0","Ternary","0","0","MO"
"463","8","16","20","0.1","0.1","0","Ternary","0","0","MO"
"464","8","19","20","0.1","0.1","0","Ternary","0","0","MO"
"465","3","19","20","0.1","0.1","0","Ternary","0","0","MO"
"466","11","18","20","0.1","0.1","0","Ternary","0","0","MO"
"467","10","18","20","0.1","0.1","0","Ternary","0","0","MO"
"468","2","19","20","0.1","0.1","0","Ternary","0","0","MO"
"469","6","17","20","0.1","0.1","0","Ternary","0","0","MO"
"470","9","18","20","0.1","0.1","0","Ternary","0","0","MO"
"471","5","15","20","0.1","0.1","0","Ternary","0","0","MO"
"472","7","20","20","0.1","0.1","0","Ternary","0","0","MO"
"473","8","18","20","0.1","0.1","0","Ternary","0","0","MO"
"474","7","18","20","0.1","0.1","0","Ternary","0","0","MO"
"475","5","17","20","0.1","0.1","0","Ternary","0","0","MO"
"476","7","17","20","0.1","0.1","0","Ternary","0","0","MO"
"477","5","18","20","0.1","0.1","0","Ternary","0","0","MO"
"478","7","19","20","0.1","0.1","0","Ternary","0","0","MO"
"479","7","16","20","0.1","0.1","0","Ternary","0","0","MO"
"480","9","18","20","0.1","0.1","0","Ternary","0","0","MO"
"481","8","20","20","0.1","0.1","0","Ternary","0","0","MO"
"482","14","20","20","0.1","0.1","0","Ternary","0","0","MO"
"483","10","15","20","0.1","0.1","0","Ternary","0","0","MO"
"484","7","16","20","0.1","0.1","0","Ternary","0","0","MO"
"485","11","17","20","0.1","0.1","0","Ternary","0","0","MO"
"486","8","19","20","0.1","0.1","0","Ternary","0","0","MO"
"487","8","18","20","0.1","0.1","0","Ternary","0","0","MO"
"488","10","19","20","0.1","0.1","0","Ternary","0","0","MO"
"489","5","20","20","0.1","0.1","0","Ternary","0","0","MO"
"490","4","17","20","0.1","0.1","0","Ternary","0","0","MO"
"491","6","17","20","0.1","0.1","0","Ternary","0","0","MO"
"492","7","17","20","0.1","0.1","0","Ternary","0","0","MO"
"493","6","18","20","0.1","0.1","0","Ternary","0","0","MO"
"494","3","19","20","0.1","0.1","0","Ternary","0","0","MO"
"495","6","19","20","0.1","0.1","0","Ternary","0","0","MO"
"496","10","20","20","0.1","0.1","0","Ternary","0","0","MO"
"497","14","16","20","0.1","0.1","0","Ternary","0","0","MO"
"498","7","17","20","0.1","0.1","0","Ternary","0","0","MO"
"499","7","20","20","0.1","0.1","0","Ternary","0","0","MO"
"500","11","19","20","0.1","0.1","0","Ternary","0","0","MO"
"501","4","18","20","0.1","1","0","Ternary","0","0","MO"
"502","9","19","20","0.1","1","0","Ternary","0","0","MO"
"503","6","16","20","0.1","1","0","Ternary","0","0","MO"
"504","7","17","20","0.1","1","0","Ternary","0","0","MO"
"505","6","20","20","0.1","1","0","Ternary","0","0","MO"
"506","5","15","20","0.1","1","0","Ternary","0","0","MO"
"507","7","16","20","0.1","1","0","Ternary","0","0","MO"
"508","4","15","20","0.1","1","0","Ternary","0","0","MO"
"509","3","18","20","0.1","1","0","Ternary","0","0","MO"
"510","5","16","20","0.1","1","0","Ternary","0","0","MO"
"511","8","17","20","0.1","1","0","Ternary","0","0","MO"
"512","8","17","20","0.1","1","0","Ternary","0","0","MO"
"513","7","19","20","0.1","1","0","Ternary","0","0","MO"
"514","5","19","20","0.1","1","0","Ternary","0","0","MO"
"515","4","19","20","0.1","1","0","Ternary","0","0","MO"
"516","8","15","20","0.1","1","0","Ternary","0","0","MO"
"517","6","19","20","0.1","1","0","Ternary","0","0","MO"
"518","5","20","20","0.1","1","0","Ternary","0","0","MO"
"519","6","14","20","0.1","1","0","Ternary","0","0","MO"
"520","3","18","20","0.1","1","0","Ternary","0","0","MO"
"521","4","17","20","0.1","1","0","Ternary","0","0","MO"
"522","4","17","20","0.1","1","0","Ternary","0","0","MO"
"523","9","18","20","0.1","1","0","Ternary","0","0","MO"
"524","4","18","20","0.1","1","0","Ternary","0","0","MO"
"525","6","20","20","0.1","1","0","Ternary","0","0","MO"
"526","8","19","20","0.1","1","0","Ternary","0","0","MO"
"527","4","17","20","0.1","1","0","Ternary","0","0","MO"
"528","5","18","20","0.1","1","0","Ternary","0","0","MO"
"529","4","16","20","0.1","1","0","Ternary","0","0","MO"
"530","4","19","20","0.1","1","0","Ternary","0","0","MO"
"531","11","16","20","0.1","1","0","Ternary","0","0","MO"
"532","6","15","20","0.1","1","0","Ternary","0","0","MO"
"533","7","17","20","0.1","1","0","Ternary","0","0","MO"
"534","6","13","20","0.1","1","0","Ternary","0","0","MO"
"535","14","19","20","0.1","1","0","Ternary","0","0","MO"
"536","10","19","20","0.1","1","0","Ternary","0","0","MO"
"537","4","16","20","0.1","1","0","Ternary","0","0","MO"
"538","4","13","20","0.1","1","0","Ternary","0","0","MO"
"539","4","17","20","0.1","1","0","Ternary","0","0","MO"
"540","4","18","20","0.1","1","0","Ternary","0","0","MO"
"541","9","20","20","0.1","1","0","Ternary","0","0","MO"
"542","4","16","20","0.1","1","0","Ternary","0","0","MO"
"543","2","16","20","0.1","1","0","Ternary","0","0","MO"
"544","9","20","20","0.1","1","0","Ternary","0","0","MO"
"545","8","18","20","0.1","1","0","Ternary","0","0","MO"
"546","10","19","20","0.1","1","0","Ternary","0","0","MO"
"547","4","18","20","0.1","1","0","Ternary","0","0","MO"
"548","9","16","20","0.1","1","0","Ternary","0","0","MO"
"549","3","18","20","0.1","1","0","Ternary","0","0","MO"
"550","9","20","20","0.1","1","0","Ternary","0","0","MO"
"551","8","17","20","0.1","1","0","Ternary","0","0","MO"
"552","5","18","20","0.1","1","0","Ternary","0","0","MO"
"553","4","19","20","0.1","1","0","Ternary","0","0","MO"
"554","6","20","20","0.1","1","0","Ternary","0","0","MO"
"555","4","16","20","0.1","1","0","Ternary","0","0","MO"
"556","8","17","20","0.1","1","0","Ternary","0","0","MO"
"557","5","19","20","0.1","1","0","Ternary","0","0","MO"
"558","6","17","20","0.1","1","0","Ternary","0","0","MO"
"559","5","18","20","0.1","1","0","Ternary","0","0","MO"
"560","7","18","20","0.1","1","0","Ternary","0","0","MO"
"561","5","20","20","0.1","1","0","Ternary","0","0","MO"
"562","3","18","20","0.1","1","0","Ternary","0","0","MO"
"563","9","19","20","0.1","1","0","Ternary","0","0","MO"
"564","7","17","20","0.1","1","0","Ternary","0","0","MO"
"565","4","19","20","0.1","1","0","Ternary","0","0","MO"
"566","5","17","20","0.1","1","0","Ternary","0","0","MO"
"567","8","18","20","0.1","1","0","Ternary","0","0","MO"
"568","5","19","20","0.1","1","0","Ternary","0","0","MO"
"569","6","16","20","0.1","1","0","Ternary","0","0","MO"
"570","6","17","20","0.1","1","0","Ternary","0","0","MO"
"571","4","14","20","0.1","1","0","Ternary","0","0","MO"
"572","6","18","20","0.1","1","0","Ternary","0","0","MO"
"573","5","18","20","0.1","1","0","Ternary","0","0","MO"
"574","8","20","20","0.1","1","0","Ternary","0","0","MO"
"575","2","18","20","0.1","1","0","Ternary","0","0","MO"
"576","6","18","20","0.1","1","0","Ternary","0","0","MO"
"577","10","18","20","0.1","1","0","Ternary","0","0","MO"
"578","8","18","20","0.1","1","0","Ternary","0","0","MO"
"579","7","16","20","0.1","1","0","Ternary","0","0","MO"
"580","6","18","20","0.1","1","0","Ternary","0","0","MO"
"581","6","17","20","0.1","1","0","Ternary","0","0","MO"
"582","5","19","20","0.1","1","0","Ternary","0","0","MO"
"583","6","17","20","0.1","1","0","Ternary","0","0","MO"
"584","7","19","20","0.1","1","0","Ternary","0","0","MO"
"585","6","18","20","0.1","1","0","Ternary","0","0","MO"
"586","4","15","20","0.1","1","0","Ternary","0","0","MO"
"587","8","18","20","0.1","1","0","Ternary","0","0","MO"
"588","7","18","20","0.1","1","0","Ternary","0","0","MO"
"589","3","19","20","0.1","1","0","Ternary","0","0","MO"
"590","10","17","20","0.1","1","0","Ternary","0","0","MO"
"591","7","17","20","0.1","1","0","Ternary","0","0","MO"
"592","7","17","20","0.1","1","0","Ternary","0","0","MO"
"593","3","20","20","0.1","1","0","Ternary","0","0","MO"
"594","5","19","20","0.1","1","0","Ternary","0","0","MO"
"595","10","19","20","0.1","1","0","Ternary","0","0","MO"
"596","6","18","20","0.1","1","0","Ternary","0","0","MO"
"597","8","17","20","0.1","1","0","Ternary","0","0","MO"
"598","6","18","20","0.1","1","0","Ternary","0","0","MO"
"599","4","19","20","0.1","1","0","Ternary","0","0","MO"
"600","8","18","20","0.1","1","0","Ternary","0","0","MO"
"601","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"602","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"603","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"604","9","20","20","0.2","0.01","0","Ternary","0","0","MO"
"605","3","20","20","0.2","0.01","0","Ternary","0","0","MO"
"606","5","19","20","0.2","0.01","0","Ternary","0","0","MO"
"607","1","20","20","0.2","0.01","0","Ternary","0","0","MO"
"608","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"609","1","19","20","0.2","0.01","0","Ternary","0","0","MO"
"610","2","19","20","0.2","0.01","0","Ternary","0","0","MO"
"611","4","20","20","0.2","0.01","0","Ternary","0","0","MO"
"612","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"613","6","18","20","0.2","0.01","0","Ternary","0","0","MO"
"614","9","19","20","0.2","0.01","0","Ternary","0","0","MO"
"615","7","18","20","0.2","0.01","0","Ternary","0","0","MO"
"616","6","19","20","0.2","0.01","0","Ternary","0","0","MO"
"617","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"618","1","20","20","0.2","0.01","0","Ternary","0","0","MO"
"619","9","20","20","0.2","0.01","0","Ternary","0","0","MO"
"620","9","20","20","0.2","0.01","0","Ternary","0","0","MO"
"621","8","19","20","0.2","0.01","0","Ternary","0","0","MO"
"622","7","19","20","0.2","0.01","0","Ternary","0","0","MO"
"623","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"624","4","19","20","0.2","0.01","0","Ternary","0","0","MO"
"625","10","19","20","0.2","0.01","0","Ternary","0","0","MO"
"626","4","20","20","0.2","0.01","0","Ternary","0","0","MO"
"627","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"628","5","19","20","0.2","0.01","0","Ternary","0","0","MO"
"629","1","20","20","0.2","0.01","0","Ternary","0","0","MO"
"630","2","20","20","0.2","0.01","0","Ternary","0","0","MO"
"631","4","18","20","0.2","0.01","0","Ternary","0","0","MO"
"632","5","19","20","0.2","0.01","0","Ternary","0","0","MO"
"633","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"634","4","20","20","0.2","0.01","0","Ternary","0","0","MO"
"635","2","20","20","0.2","0.01","0","Ternary","0","0","MO"
"636","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"637","6","19","20","0.2","0.01","0","Ternary","0","0","MO"
"638","5","18","20","0.2","0.01","0","Ternary","0","0","MO"
"639","9","20","20","0.2","0.01","0","Ternary","0","0","MO"
"640","2","19","20","0.2","0.01","0","Ternary","0","0","MO"
"641","4","18","20","0.2","0.01","0","Ternary","0","0","MO"
"642","3","19","20","0.2","0.01","0","Ternary","0","0","MO"
"643","4","18","20","0.2","0.01","0","Ternary","0","0","MO"
"644","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"645","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"646","9","20","20","0.2","0.01","0","Ternary","0","0","MO"
"647","9","20","20","0.2","0.01","0","Ternary","0","0","MO"
"648","4","19","20","0.2","0.01","0","Ternary","0","0","MO"
"649","3","19","20","0.2","0.01","0","Ternary","0","0","MO"
"650","8","19","20","0.2","0.01","0","Ternary","0","0","MO"
"651","8","20","20","0.2","0.01","0","Ternary","0","0","MO"
"652","3","20","20","0.2","0.01","0","Ternary","0","0","MO"
"653","4","20","20","0.2","0.01","0","Ternary","0","0","MO"
"654","2","20","20","0.2","0.01","0","Ternary","0","0","MO"
"655","8","20","20","0.2","0.01","0","Ternary","0","0","MO"
"656","8","19","20","0.2","0.01","0","Ternary","0","0","MO"
"657","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"658","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"659","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"660","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"661","3","20","20","0.2","0.01","0","Ternary","0","0","MO"
"662","3","20","20","0.2","0.01","0","Ternary","0","0","MO"
"663","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"664","5","19","20","0.2","0.01","0","Ternary","0","0","MO"
"665","3","20","20","0.2","0.01","0","Ternary","0","0","MO"
"666","5","19","20","0.2","0.01","0","Ternary","0","0","MO"
"667","7","19","20","0.2","0.01","0","Ternary","0","0","MO"
"668","4","20","20","0.2","0.01","0","Ternary","0","0","MO"
"669","2","20","20","0.2","0.01","0","Ternary","0","0","MO"
"670","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"671","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"672","2","20","20","0.2","0.01","0","Ternary","0","0","MO"
"673","4","19","20","0.2","0.01","0","Ternary","0","0","MO"
"674","3","20","20","0.2","0.01","0","Ternary","0","0","MO"
"675","5","19","20","0.2","0.01","0","Ternary","0","0","MO"
"676","4","20","20","0.2","0.01","0","Ternary","0","0","MO"
"677","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"678","3","19","20","0.2","0.01","0","Ternary","0","0","MO"
"679","3","18","20","0.2","0.01","0","Ternary","0","0","MO"
"680","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"681","5","19","20","0.2","0.01","0","Ternary","0","0","MO"
"682","3","20","20","0.2","0.01","0","Ternary","0","0","MO"
"683","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"684","9","19","20","0.2","0.01","0","Ternary","0","0","MO"
"685","5","18","20","0.2","0.01","0","Ternary","0","0","MO"
"686","2","20","20","0.2","0.01","0","Ternary","0","0","MO"
"687","7","19","20","0.2","0.01","0","Ternary","0","0","MO"
"688","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"689","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"690","5","17","20","0.2","0.01","0","Ternary","0","0","MO"
"691","5","18","20","0.2","0.01","0","Ternary","0","0","MO"
"692","4","20","20","0.2","0.01","0","Ternary","0","0","MO"
"693","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"694","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"695","7","20","20","0.2","0.01","0","Ternary","0","0","MO"
"696","5","18","20","0.2","0.01","0","Ternary","0","0","MO"
"697","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"698","6","20","20","0.2","0.01","0","Ternary","0","0","MO"
"699","5","20","20","0.2","0.01","0","Ternary","0","0","MO"
"700","4","19","20","0.2","0.01","0","Ternary","0","0","MO"
"701","7","18","20","0.2","0.1","0","Ternary","0","0","MO"
"702","6","20","20","0.2","0.1","0","Ternary","0","0","MO"
"703","4","20","20","0.2","0.1","0","Ternary","0","0","MO"
"704","6","19","20","0.2","0.1","0","Ternary","0","0","MO"
"705","12","19","20","0.2","0.1","0","Ternary","0","0","MO"
"706","8","19","20","0.2","0.1","0","Ternary","0","0","MO"
"707","4","20","20","0.2","0.1","0","Ternary","0","0","MO"
"708","5","20","20","0.2","0.1","0","Ternary","0","0","MO"
"709","2","20","20","0.2","0.1","0","Ternary","0","0","MO"
"710","3","20","20","0.2","0.1","0","Ternary","0","0","MO"
"711","3","20","20","0.2","0.1","0","Ternary","0","0","MO"
"712","5","19","20","0.2","0.1","0","Ternary","0","0","MO"
"713","5","19","20","0.2","0.1","0","Ternary","0","0","MO"
"714","6","20","20","0.2","0.1","0","Ternary","0","0","MO"
"715","7","20","20","0.2","0.1","0","Ternary","0","0","MO"
"716","3","20","20","0.2","0.1","0","Ternary","0","0","MO"
"717","4","20","20","0.2","0.1","0","Ternary","0","0","MO"
"718","1","19","20","0.2","0.1","0","Ternary","0","0","MO"
"719","4","19","20","0.2","0.1","0","Ternary","0","0","MO"
"720","8","19","20","0.2","0.1","0","Ternary","0","0","MO"
"721","4","19","20","0.2","0.1","0","Ternary","0","0","MO"
"722","5","19","20","0.2","0.1","0","Ternary","0","0","MO"
"723","8","19","20","0.2","0.1","0","Ternary","0","0","MO"
"724","3","19","20","0.2","0.1","0","Ternary","0","0","MO"
"725","3","19","20","0.2","0.1","0","Ternary","0","0","MO"
"726","4","20","20","0.2","0.1","0","Ternary","0","0","MO"
"727","7","18","20","0.2","0.1","0","Ternary","0","0","MO"
"728","7","18","20","0.2","0.1","0","Ternary","0","0","MO"
"729","6","20","20","0.2","0.1","0","Ternary","0","0","MO"
"730","4","20","20","0.2","0.1","0","Ternary","0","0","MO"
"731","3","20","20","0.2","0.1","0","Ternary","0","0","MO"
"732","1","19","20","0.2","0.1","0","Ternary","0","0","MO"
"733","5","20","20","0.2","0.1","0","Ternary","0","0","MO"
"734","7","20","20","0.2","0.1","0","Ternary","0","0","MO"
"735","3","19","20","0.2","0.1","0","Ternary","0","0","MO"
"736","7","19","20","0.2","0.1","0","Ternary","0","0","MO"
"737","3","19","20","0.2","0.1","0","Ternary","0","0","MO"
"738","3","19","20","0.2","0.1","0","Ternary","0","0","MO"
"739","5","20","20","0.2","0.1","0","Ternary","0","0","MO"
"740","7","19","20","0.2","0.1","0","Ternary","0","0","MO"
"741","4","20","20","0.2","0.1","0","Ternary","0","0","MO"
"742","2","19","20","0.2","0.1","0","Ternary","0","0","MO"
"743","6","18","20","0.2","0.1","0","Ternary","0","0","MO"
"744","3","20","20","0.2","0.1","0","Ternary","0","0","MO"
"745","6","20","20","0.2","0.1","0","Ternary","0","0","MO"
"746","9","20","20","0.2","0.1","0","Ternary","0","0","MO"
"747","8","20","20","0.2","0.1","0","Ternary","0","0","MO"
"748","7","20","20","0.2","0.1","0","Ternary","0","0","MO"
"749","3","20","20","0.2","0.1","0","Ternary","0","0","MO"
"750","9","20","20","0.2","0.1","0","Ternary","0","0","MO"
"751","5","19","20","0.2","0.1","0","Ternary","0","0","MO"
"752","3","20","20","0.2","0.1","0","Ternary","0","0","MO"
"753","7","20","20","0.2","0.1","0","Ternary","0","0","MO"
"754","2","20","20","0.2","0.1","0","Ternary","0","0","MO"
"755","7","19","20","0.2","0.1","0","Ternary","0","0","MO"
"756","7","20","20","0.2","0.1","0","Ternary","0","0","MO"
"757","2","20","20","0.2","0.1","0","Ternary","0","0","MO"
"758","5","18","20","0.2","0.1","0","Ternary","0","0","MO"
