"","inferred","true","numSitesAll","alpha_para","beta_para","missing_index","genotype_para","Method"
"1958",1,1,40,0.4,0.4,10,"Binary","MO"
"1959",1,1,40,0.4,0.4,10,"Binary","MO"
"1960",1,1,40,0.4,0.4,10,"Binary","MO"
"1961",1,1,40,0.4,0.4,10,"Binary","MO"
"1962",1,1,40,0.4,0.4,10,"Binary","MO"
"1963",0,1,40,0.4,0.4,10,"Binary","MO"
"1964",0,1,40,0.4,0.4,10,"Binary","MO"
"1965",1,1,40,0.4,0.4,10,"Binary","MO"
"1966",1,1,40,0.4,0.4,10,"Binary","MO"
"1967",1,1,40,0.4,0.4,10,"Binary","MO"
"1968",1,1,40,0.4,0.4,10,"Binary","MO"
"1969",1,1,40,0.4,0.4,10,"Binary","MO"
"1970",0,1,40,0.4,0.4,10,"Binary","MO"
"1971",1,1,40,0.4,0.4,10,"Binary","MO"
"1972",0,1,40,0.4,0.4,10,"Binary","MO"
"1973",0,1,40,0.4,0.4,10,"Binary","MO"
"1974",1,1,40,0.4,0.4,10,"Binary","MO"
"1975",1,1,40,0.4,0.4,10,"Binary","MO"
"1976",1,1,40,0.4,0.4,10,"Binary","MO"
"1977",1,1,40,0.4,0.4,10,"Binary","MO"
"1978",1,1,40,0.4,0.4,10,"Binary","MO"
"1979",0,1,40,0.4,0.4,10,"Binary","MO"
"1980",0,1,40,0.4,0.4,10,"Binary","MO"
"1981",0,1,40,0.4,0.4,10,"Binary","MO"
"1982",1,1,40,0.4,0.4,10,"Binary","MO"
"1983",0,1,40,0.4,0.4,10,"Binary","MO"
"1984",0,1,40,0.4,0.4,10,"Binary","MO"
"1985",1,1,40,0.4,0.4,10,"Binary","MO"
"1986",1,1,40,0.4,0.4,10,"Binary","MO"
"1987",0,1,40,0.4,0.4,10,"Binary","MO"
"1988",1,1,40,0.4,0.4,10,"Binary","MO"
"1989",1,1,40,0.4,0.4,10,"Binary","MO"
"1990",0,1,40,0.4,0.4,10,"Binary","MO"
"1991",1,1,40,0.4,0.4,10,"Binary","MO"
"1992",1,1,40,0.4,0.4,10,"Binary","MO"
"1993",1,1,40,0.4,0.4,10,"Binary","MO"
"1994",1,1,40,0.4,0.4,10,"Binary","MO"
"1995",0,1,40,0.4,0.4,10,"Binary","MO"
"1996",0,1,40,0.4,0.4,10,"Binary","MO"
"1997",1,1,40,0.4,0.4,10,"Binary","MO"
"1998",0,1,40,0.4,0.4,10,"Binary","MO"
"1999",0,1,40,0.4,0.4,10,"Binary","MO"
"2000",1,1,40,0.4,0.4,10,"Binary","MO"
"2001",1,1,40,0.05,0.05,20,"Binary","MO"
"2002",1,1,40,0.05,0.05,20,"Binary","MO"
"2003",0,1,40,0.05,0.05,20,"Binary","MO"
"2004",1,1,40,0.05,0.05,20,"Binary","MO"
"2005",1,1,40,0.05,0.05,20,"Binary","MO"
"2006",1,1,40,0.05,0.05,20,"Binary","MO"
"2007",1,1,40,0.05,0.05,20,"Binary","MO"
"2008",1,1,40,0.05,0.05,20,"Binary","MO"
"2009",1,1,40,0.05,0.05,20,"Binary","MO"
"2010",1,1,40,0.05,0.05,20,"Binary","MO"
"2011",1,1,40,0.05,0.05,20,"Binary","MO"
"2012",1,1,40,0.05,0.05,20,"Binary","MO"
"2013",1,1,40,0.05,0.05,20,"Binary","MO"
"2014",1,1,40,0.05,0.05,20,"Binary","MO"
"2015",0,1,40,0.05,0.05,20,"Binary","MO"
"2016",1,1,40,0.05,0.05,20,"Binary","MO"
"2017",1,1,40,0.05,0.05,20,"Binary","MO"
"2018",1,1,40,0.05,0.05,20,"Binary","MO"
"2019",1,1,40,0.05,0.05,20,"Binary","MO"
"2020",1,1,40,0.05,0.05,20,"Binary","MO"
"2021",0,1,40,0.05,0.05,20,"Binary","MO"
"2022",1,1,40,0.05,0.05,20,"Binary","MO"
"2023",1,1,40,0.05,0.05,20,"Binary","MO"
"2024",1,1,40,0.05,0.05,20,"Binary","MO"
"2025",1,1,40,0.05,0.05,20,"Binary","MO"
"2026",1,1,40,0.05,0.05,20,"Binary","MO"
"2027",1,1,40,0.05,0.05,20,"Binary","MO"
"2028",1,1,40,0.05,0.05,20,"Binary","MO"
"2029",1,1,40,0.05,0.05,20,"Binary","MO"
"2030",1,1,40,0.05,0.05,20,"Binary","MO"
"2031",1,1,40,0.05,0.05,20,"Binary","MO"
"2032",1,1,40,0.05,0.05,20,"Binary","MO"
"2033",1,1,40,0.05,0.05,20,"Binary","MO"
"2034",0,1,40,0.05,0.05,20,"Binary","MO"
"2035",1,1,40,0.05,0.05,20,"Binary","MO"
"2036",1,1,40,0.05,0.05,20,"Binary","MO"
"2037",1,1,40,0.05,0.05,20,"Binary","MO"
"2038",0,1,40,0.05,0.05,20,"Binary","MO"
"2039",0,1,40,0.05,0.05,20,"Binary","MO"
"2040",1,1,40,0.05,0.05,20,"Binary","MO"
"2041",1,1,40,0.05,0.05,20,"Binary","MO"
"2042",1,1,40,0.05,0.05,20,"Binary","MO"
"2043",1,1,40,0.05,0.05,20,"Binary","MO"
"2044",0,1,40,0.05,0.05,20,"Binary","MO"
"2045",1,1,40,0.05,0.05,20,"Binary","MO"
"2046",1,1,40,0.05,0.05,20,"Binary","MO"
"2047",0,1,40,0.05,0.05,20,"Binary","MO"
"2048",1,1,40,0.05,0.05,20,"Binary","MO"
"2049",1,1,40,0.05,0.05,20,"Binary","MO"
"2050",0,1,40,0.05,0.05,20,"Binary","MO"
"2051",1,1,40,0.05,0.05,20,"Binary","MO"
"2052",0,1,40,0.05,0.05,20,"Binary","MO"
"2053",1,1,40,0.05,0.05,20,"Binary","MO"
"2054",1,1,40,0.05,0.05,20,"Binary","MO"
"2055",0,1,40,0.05,0.05,20,"Binary","MO"
"2056",1,1,40,0.05,0.05,20,"Binary","MO"
"2057",0,1,40,0.05,0.05,20,"Binary","MO"
"2058",1,1,40,0.05,0.05,20,"Binary","MO"
"2059",1,1,40,0.05,0.05,20,"Binary","MO"
"2060",1,1,40,0.05,0.05,20,"Binary","MO"
"2061",1,1,40,0.05,0.05,20,"Binary","MO"
"2062",0,1,40,0.05,0.05,20,"Binary","MO"
"2063",1,1,40,0.05,0.05,20,"Binary","MO"
"2064",0,1,40,0.05,0.05,20,"Binary","MO"
"2065",1,1,40,0.05,0.05,20,"Binary","MO"
"2066",0,1,40,0.05,0.05,20,"Binary","MO"
"2067",1,1,40,0.05,0.05,20,"Binary","MO"
"2068",1,1,40,0.05,0.05,20,"Binary","MO"
"2069",1,1,40,0.05,0.05,20,"Binary","MO"
"2070",1,1,40,0.05,0.05,20,"Binary","MO"
"2071",1,1,40,0.05,0.05,20,"Binary","MO"
"2072",1,1,40,0.05,0.05,20,"Binary","MO"
"2073",1,1,40,0.05,0.05,20,"Binary","MO"
"2074",1,1,40,0.05,0.05,20,"Binary","MO"
"2075",0,1,40,0.05,0.05,20,"Binary","MO"
"2076",1,1,40,0.05,0.05,20,"Binary","MO"
"2077",1,1,40,0.05,0.05,20,"Binary","MO"
"2078",1,1,40,0.05,0.05,20,"Binary","MO"
"2079",1,1,40,0.05,0.05,20,"Binary","MO"
"2080",0,1,40,0.05,0.05,20,"Binary","MO"
"2081",1,1,40,0.05,0.05,20,"Binary","MO"
"2082",1,1,40,0.05,0.05,20,"Binary","MO"
"2083",1,1,40,0.05,0.05,20,"Binary","MO"
"2084",1,1,40,0.05,0.05,20,"Binary","MO"
"2085",1,1,40,0.05,0.05,20,"Binary","MO"
"2086",1,1,40,0.05,0.05,20,"Binary","MO"
"2087",1,1,40,0.05,0.05,20,"Binary","MO"
"2088",1,1,40,0.05,0.05,20,"Binary","MO"
"2089",1,1,40,0.05,0.05,20,"Binary","MO"
"2090",1,1,40,0.05,0.05,20,"Binary","MO"
"2091",1,1,40,0.05,0.05,20,"Binary","MO"
"2092",1,1,40,0.05,0.05,20,"Binary","MO"
"2093",1,1,40,0.05,0.05,20,"Binary","MO"
"2094",1,1,40,0.05,0.05,20,"Binary","MO"
"2095",1,1,40,0.05,0.05,20,"Binary","MO"
"2096",1,1,40,0.05,0.05,20,"Binary","MO"
"2097",1,1,40,0.05,0.05,20,"Binary","MO"
"2098",1,1,40,0.05,0.05,20,"Binary","MO"
"2099",0,1,40,0.05,0.05,20,"Binary","MO"
"2100",1,1,40,0.05,0.05,20,"Binary","MO"
"2101",1,1,40,0.1,0.1,20,"Binary","MO"
"2102",0,1,40,0.1,0.1,20,"Binary","MO"
"2103",0,1,40,0.1,0.1,20,"Binary","MO"
"2104",1,1,40,0.1,0.1,20,"Binary","MO"
"2105",1,1,40,0.1,0.1,20,"Binary","MO"
"2106",1,1,40,0.1,0.1,20,"Binary","MO"
"2107",1,1,40,0.1,0.1,20,"Binary","MO"
"2108",0,1,40,0.1,0.1,20,"Binary","MO"
"2109",1,1,40,0.1,0.1,20,"Binary","MO"
"2110",1,1,40,0.1,0.1,20,"Binary","MO"
"2111",1,1,40,0.1,0.1,20,"Binary","MO"
"2112",0,1,40,0.1,0.1,20,"Binary","MO"
"2113",1,1,40,0.1,0.1,20,"Binary","MO"
"2114",1,1,40,0.1,0.1,20,"Binary","MO"
"2115",0,1,40,0.1,0.1,20,"Binary","MO"
"2116",0,1,40,0.1,0.1,20,"Binary","MO"
"2117",1,1,40,0.1,0.1,20,"Binary","MO"
"2118",0,1,40,0.1,0.1,20,"Binary","MO"
"2119",1,1,40,0.1,0.1,20,"Binary","MO"
"2120",1,1,40,0.1,0.1,20,"Binary","MO"
"2121",1,1,40,0.1,0.1,20,"Binary","MO"
"2122",0,1,40,0.1,0.1,20,"Binary","MO"
"2123",1,1,40,0.1,0.1,20,"Binary","MO"
"2124",1,1,40,0.1,0.1,20,"Binary","MO"
"2125",0,1,40,0.1,0.1,20,"Binary","MO"
"2126",1,1,40,0.1,0.1,20,"Binary","MO"
"2127",1,1,40,0.1,0.1,20,"Binary","MO"
"2128",1,1,40,0.1,0.1,20,"Binary","MO"
"2129",1,1,40,0.1,0.1,20,"Binary","MO"
"2130",1,1,40,0.1,0.1,20,"Binary","MO"
"2131",1,1,40,0.1,0.1,20,"Binary","MO"
"2132",1,1,40,0.1,0.1,20,"Binary","MO"
"2133",1,1,40,0.1,0.1,20,"Binary","MO"
"2134",0,1,40,0.1,0.1,20,"Binary","MO"
"2135",1,1,40,0.1,0.1,20,"Binary","MO"
"2136",1,1,40,0.1,0.1,20,"Binary","MO"
"2137",1,1,40,0.1,0.1,20,"Binary","MO"
"2138",1,1,40,0.1,0.1,20,"Binary","MO"
"2139",1,1,40,0.1,0.1,20,"Binary","MO"
"2140",0,1,40,0.1,0.1,20,"Binary","MO"
"2141",1,1,40,0.1,0.1,20,"Binary","MO"
"2142",1,1,40,0.1,0.1,20,"Binary","MO"
"2143",1,1,40,0.1,0.1,20,"Binary","MO"
"2144",0,1,40,0.1,0.1,20,"Binary","MO"
"2145",1,1,40,0.1,0.1,20,"Binary","MO"
"2146",1,1,40,0.1,0.1,20,"Binary","MO"
"2147",0,1,40,0.1,0.1,20,"Binary","MO"
"2148",1,1,40,0.1,0.1,20,"Binary","MO"
"2149",1,1,40,0.1,0.1,20,"Binary","MO"
"2150",0,1,40,0.1,0.1,20,"Binary","MO"
"2151",1,1,40,0.1,0.1,20,"Binary","MO"
"2152",1,1,40,0.1,0.1,20,"Binary","MO"
"2153",1,1,40,0.1,0.1,20,"Binary","MO"
"2154",1,1,40,0.1,0.1,20,"Binary","MO"
"2155",0,1,40,0.1,0.1,20,"Binary","MO"
"2156",1,1,40,0.1,0.1,20,"Binary","MO"
"2157",1,1,40,0.1,0.1,20,"Binary","MO"
"2158",1,1,40,0.1,0.1,20,"Binary","MO"
"2159",1,1,40,0.1,0.1,20,"Binary","MO"
"2160",1,1,40,0.1,0.1,20,"Binary","MO"
"2161",1,1,40,0.1,0.1,20,"Binary","MO"
"2162",1,1,40,0.1,0.1,20,"Binary","MO"
"2163",1,1,40,0.1,0.1,20,"Binary","MO"
"2164",1,1,40,0.1,0.1,20,"Binary","MO"
"2165",1,1,40,0.1,0.1,20,"Binary","MO"
"2166",1,1,40,0.1,0.1,20,"Binary","MO"
"2167",1,1,40,0.1,0.1,20,"Binary","MO"
"2168",1,1,40,0.1,0.1,20,"Binary","MO"
"2169",0,1,40,0.1,0.1,20,"Binary","MO"
"2170",0,1,40,0.1,0.1,20,"Binary","MO"
"2171",1,1,40,0.1,0.1,20,"Binary","MO"
"2172",1,1,40,0.1,0.1,20,"Binary","MO"
"2173",1,1,40,0.1,0.1,20,"Binary","MO"
"2174",1,1,40,0.1,0.1,20,"Binary","MO"
"2175",1,1,40,0.1,0.1,20,"Binary","MO"
"2176",1,1,40,0.1,0.1,20,"Binary","MO"
"2177",0,1,40,0.1,0.1,20,"Binary","MO"
"2178",1,1,40,0.1,0.1,20,"Binary","MO"
"2179",1,1,40,0.1,0.1,20,"Binary","MO"
"2180",1,1,40,0.1,0.1,20,"Binary","MO"
"2181",1,1,40,0.1,0.1,20,"Binary","MO"
"2182",1,1,40,0.1,0.1,20,"Binary","MO"
"2183",1,1,40,0.1,0.1,20,"Binary","MO"
"2184",1,1,40,0.1,0.1,20,"Binary","MO"
"2185",1,1,40,0.1,0.1,20,"Binary","MO"
"2186",1,1,40,0.1,0.1,20,"Binary","MO"
"2187",1,1,40,0.1,0.1,20,"Binary","MO"
"2188",1,1,40,0.1,0.1,20,"Binary","MO"
"2189",1,1,40,0.1,0.1,20,"Binary","MO"
"2190",1,1,40,0.1,0.1,20,"Binary","MO"
"2191",1,1,40,0.1,0.1,20,"Binary","MO"
"2192",1,1,40,0.1,0.1,20,"Binary","MO"
"2193",1,1,40,0.1,0.1,20,"Binary","MO"
"2194",1,1,40,0.1,0.1,20,"Binary","MO"
"2195",1,1,40,0.1,0.1,20,"Binary","MO"
"2196",1,1,40,0.1,0.1,20,"Binary","MO"
"2197",1,1,40,0.1,0.1,20,"Binary","MO"
"2198",0,1,40,0.1,0.1,20,"Binary","MO"
"2199",0,1,40,0.1,0.1,20,"Binary","MO"
"2200",1,1,40,0.1,0.1,20,"Binary","MO"
"2201",1,1,40,0.2,0.2,20,"Binary","MO"
"2202",1,1,40,0.2,0.2,20,"Binary","MO"
"2203",1,1,40,0.2,0.2,20,"Binary","MO"
"2204",1,1,40,0.2,0.2,20,"Binary","MO"
"2205",1,1,40,0.2,0.2,20,"Binary","MO"
"2206",1,1,40,0.2,0.2,20,"Binary","MO"
"2207",1,1,40,0.2,0.2,20,"Binary","MO"
"2208",0,1,40,0.2,0.2,20,"Binary","MO"
"2209",1,1,40,0.2,0.2,20,"Binary","MO"
"2210",0,1,40,0.2,0.2,20,"Binary","MO"
"2211",1,1,40,0.2,0.2,20,"Binary","MO"
"2212",0,1,40,0.2,0.2,20,"Binary","MO"
"2213",1,1,40,0.2,0.2,20,"Binary","MO"
"2214",1,1,40,0.2,0.2,20,"Binary","MO"
"2215",0,1,40,0.2,0.2,20,"Binary","MO"
"2216",1,1,40,0.2,0.2,20,"Binary","MO"
"2217",1,1,40,0.2,0.2,20,"Binary","MO"
"2218",1,1,40,0.2,0.2,20,"Binary","MO"
"2219",1,1,40,0.2,0.2,20,"Binary","MO"
"2220",0,1,40,0.2,0.2,20,"Binary","MO"
"2221",0,1,40,0.2,0.2,20,"Binary","MO"
"2222",0,1,40,0.2,0.2,20,"Binary","MO"
"2223",1,1,40,0.2,0.2,20,"Binary","MO"
"2224",1,1,40,0.2,0.2,20,"Binary","MO"
"2225",1,1,40,0.2,0.2,20,"Binary","MO"
"2226",0,1,40,0.2,0.2,20,"Binary","MO"
"2227",1,1,40,0.2,0.2,20,"Binary","MO"
"2228",1,1,40,0.2,0.2,20,"Binary","MO"
"2229",0,1,40,0.2,0.2,20,"Binary","MO"
"2230",1,1,40,0.2,0.2,20,"Binary","MO"
"2231",0,1,40,0.2,0.2,20,"Binary","MO"
"2232",1,1,40,0.2,0.2,20,"Binary","MO"
"2233",0,1,40,0.2,0.2,20,"Binary","MO"
"2234",0,1,40,0.2,0.2,20,"Binary","MO"
"2235",0,1,40,0.2,0.2,20,"Binary","MO"
"2236",1,1,40,0.2,0.2,20,"Binary","MO"
"2237",1,1,40,0.2,0.2,20,"Binary","MO"
"2238",0,1,40,0.2,0.2,20,"Binary","MO"
"2239",0,1,40,0.2,0.2,20,"Binary","MO"
"2240",0,1,40,0.2,0.2,20,"Binary","MO"
"2241",1,1,40,0.2,0.2,20,"Binary","MO"
"2242",0,1,40,0.2,0.2,20,"Binary","MO"
"2243",1,1,40,0.2,0.2,20,"Binary","MO"
"2244",1,1,40,0.2,0.2,20,"Binary","MO"
"2245",1,1,40,0.2,0.2,20,"Binary","MO"
"2246",1,1,40,0.2,0.2,20,"Binary","MO"
"2247",0,1,40,0.2,0.2,20,"Binary","MO"
"2248",1,1,40,0.2,0.2,20,"Binary","MO"
"2249",1,1,40,0.2,0.2,20,"Binary","MO"
"2250",0,1,40,0.2,0.2,20,"Binary","MO"
"2251",0,1,40,0.2,0.2,20,"Binary","MO"
"2252",1,1,40,0.2,0.2,20,"Binary","MO"
"2253",1,1,40,0.2,0.2,20,"Binary","MO"
"2254",1,1,40,0.2,0.2,20,"Binary","MO"
"2255",0,1,40,0.2,0.2,20,"Binary","MO"
"2256",1,1,40,0.2,0.2,20,"Binary","MO"
"2257",1,1,40,0.2,0.2,20,"Binary","MO"
"2258",0,1,40,0.2,0.2,20,"Binary","MO"
"2259",1,1,40,0.2,0.2,20,"Binary","MO"
"2260",1,1,40,0.2,0.2,20,"Binary","MO"
"2261",1,1,40,0.2,0.2,20,"Binary","MO"
"2262",0,1,40,0.2,0.2,20,"Binary","MO"
"2263",1,1,40,0.2,0.2,20,"Binary","MO"
"2264",1,1,40,0.2,0.2,20,"Binary","MO"
"2265",0,1,40,0.2,0.2,20,"Binary","MO"
"2266",1,1,40,0.2,0.2,20,"Binary","MO"
"2267",1,1,40,0.2,0.2,20,"Binary","MO"
"2268",1,1,40,0.2,0.2,20,"Binary","MO"
"2269",1,1,40,0.2,0.2,20,"Binary","MO"
"2270",0,1,40,0.2,0.2,20,"Binary","MO"
"2271",1,1,40,0.2,0.2,20,"Binary","MO"
"2272",1,1,40,0.2,0.2,20,"Binary","MO"
"2273",1,1,40,0.2,0.2,20,"Binary","MO"
"2274",1,1,40,0.2,0.2,20,"Binary","MO"
"2275",1,1,40,0.2,0.2,20,"Binary","MO"
"2276",1,1,40,0.2,0.2,20,"Binary","MO"
"2277",1,1,40,0.2,0.2,20,"Binary","MO"
"2278",1,1,40,0.2,0.2,20,"Binary","MO"
"2279",1,1,40,0.2,0.2,20,"Binary","MO"
"2280",1,1,40,0.2,0.2,20,"Binary","MO"
"2281",1,1,40,0.2,0.2,20,"Binary","MO"
"2282",0,1,40,0.2,0.2,20,"Binary","MO"
"2283",1,1,40,0.2,0.2,20,"Binary","MO"
"2284",1,1,40,0.2,0.2,20,"Binary","MO"
"2285",1,1,40,0.2,0.2,20,"Binary","MO"
"2286",1,1,40,0.2,0.2,20,"Binary","MO"
"2287",1,1,40,0.2,0.2,20,"Binary","MO"
"2288",1,1,40,0.2,0.2,20,"Binary","MO"
"2289",0,1,40,0.2,0.2,20,"Binary","MO"
"2290",1,1,40,0.2,0.2,20,"Binary","MO"
"2291",0,1,40,0.2,0.2,20,"Binary","MO"
"2292",1,1,40,0.2,0.2,20,"Binary","MO"
"2293",1,1,40,0.2,0.2,20,"Binary","MO"
"2294",1,1,40,0.2,0.2,20,"Binary","MO"
"2295",1,1,40,0.2,0.2,20,"Binary","MO"
"2296",1,1,40,0.2,0.2,20,"Binary","MO"
"2297",1,1,40,0.2,0.2,20,"Binary","MO"
"2298",1,1,40,0.2,0.2,20,"Binary","MO"
"2299",1,1,40,0.2,0.2,20,"Binary","MO"
"2300",1,1,40,0.2,0.2,20,"Binary","MO"
"2301",0,1,40,0.4,0.4,20,"Binary","MO"
"2302",1,1,40,0.4,0.4,20,"Binary","MO"
"2303",1,1,40,0.4,0.4,20,"Binary","MO"
"2304",1,1,40,0.4,0.4,20,"Binary","MO"
"2305",1,1,40,0.4,0.4,20,"Binary","MO"
"2306",1,1,40,0.4,0.4,20,"Binary","MO"
"2307",1,1,40,0.4,0.4,20,"Binary","MO"
"2308",0,1,40,0.4,0.4,20,"Binary","MO"
"2309",1,1,40,0.4,0.4,20,"Binary","MO"
"2310",1,1,40,0.4,0.4,20,"Binary","MO"
"2311",0,1,40,0.4,0.4,20,"Binary","MO"
"2312",0,1,40,0.4,0.4,20,"Binary","MO"
"2313",0,1,40,0.4,0.4,20,"Binary","MO"
"2314",0,1,40,0.4,0.4,20,"Binary","MO"
"2315",1,1,40,0.4,0.4,20,"Binary","MO"
"2316",0,1,40,0.4,0.4,20,"Binary","MO"
"2317",1,1,40,0.4,0.4,20,"Binary","MO"
"2318",0,1,40,0.4,0.4,20,"Binary","MO"
"2319",0,1,40,0.4,0.4,20,"Binary","MO"
"2320",0,1,40,0.4,0.4,20,"Binary","MO"
"2321",0,1,40,0.4,0.4,20,"Binary","MO"
"2322",0,1,40,0.4,0.4,20,"Binary","MO"
"2323",1,1,40,0.4,0.4,20,"Binary","MO"
"2324",1,1,40,0.4,0.4,20,"Binary","MO"
"2325",1,1,40,0.4,0.4,20,"Binary","MO"
"2326",0,1,40,0.4,0.4,20,"Binary","MO"
"2327",1,1,40,0.4,0.4,20,"Binary","MO"
"2328",1,1,40,0.4,0.4,20,"Binary","MO"
"2329",0,1,40,0.4,0.4,20,"Binary","MO"
"2330",1,1,40,0.4,0.4,20,"Binary","MO"
"2331",0,1,40,0.4,0.4,20,"Binary","MO"
"2332",0,1,40,0.4,0.4,20,"Binary","MO"
"2333",0,1,40,0.4,0.4,20,"Binary","MO"
"2334",1,1,40,0.4,0.4,20,"Binary","MO"
"2335",0,1,40,0.4,0.4,20,"Binary","MO"
"2336",1,1,40,0.4,0.4,20,"Binary","MO"
"2337",0,1,40,0.4,0.4,20,"Binary","MO"
"2338",0,1,40,0.4,0.4,20,"Binary","MO"
"2339",0,1,40,0.4,0.4,20,"Binary","MO"
"2340",0,1,40,0.4,0.4,20,"Binary","MO"
"2341",1,1,40,0.4,0.4,20,"Binary","MO"
"2342",1,1,40,0.4,0.4,20,"Binary","MO"
"2343",1,1,40,0.4,0.4,20,"Binary","MO"
"2344",1,1,40,0.4,0.4,20,"Binary","MO"
"2345",0,1,40,0.4,0.4,20,"Binary","MO"
"2346",1,1,40,0.4,0.4,20,"Binary","MO"
"2347",1,1,40,0.4,0.4,20,"Binary","MO"
"2348",0,1,40,0.4,0.4,20,"Binary","MO"
"2349",1,1,40,0.4,0.4,20,"Binary","MO"
"2350",1,1,40,0.4,0.4,20,"Binary","MO"
"2351",0,1,40,0.4,0.4,20,"Binary","MO"
"2352",0,1,40,0.4,0.4,20,"Binary","MO"
"2353",0,1,40,0.4,0.4,20,"Binary","MO"
"2354",0,1,40,0.4,0.4,20,"Binary","MO"
"2355",0,1,40,0.4,0.4,20,"Binary","MO"
"2356",1,1,40,0.4,0.4,20,"Binary","MO"
"2357",0,1,40,0.4,0.4,20,"Binary","MO"
"2358",1,1,40,0.4,0.4,20,"Binary","MO"
"2359",1,1,40,0.4,0.4,20,"Binary","MO"
"2360",1,1,40,0.4,0.4,20,"Binary","MO"
"2361",1,1,40,0.4,0.4,20,"Binary","MO"
"2362",1,1,40,0.4,0.4,20,"Binary","MO"
"2363",0,1,40,0.4,0.4,20,"Binary","MO"
"2364",0,1,40,0.4,0.4,20,"Binary","MO"
"2365",1,1,40,0.4,0.4,20,"Binary","MO"
"2366",1,1,40,0.4,0.4,20,"Binary","MO"
"2367",0,1,40,0.4,0.4,20,"Binary","MO"
"2368",1,1,40,0.4,0.4,20,"Binary","MO"
"2369",1,1,40,0.4,0.4,20,"Binary","MO"
"2370",0,1,40,0.4,0.4,20,"Binary","MO"
"2371",1,1,40,0.4,0.4,20,"Binary","MO"
"2372",0,1,40,0.4,0.4,20,"Binary","MO"
"2373",0,1,40,0.4,0.4,20,"Binary","MO"
"2374",0,1,40,0.4,0.4,20,"Binary","MO"
"2375",1,1,40,0.4,0.4,20,"Binary","MO"
"2376",1,1,40,0.4,0.4,20,"Binary","MO"
"2377",1,1,40,0.4,0.4,20,"Binary","MO"
"2378",1,1,40,0.4,0.4,20,"Binary","MO"
"2379",0,1,40,0.4,0.4,20,"Binary","MO"
"2380",0,1,40,0.4,0.4,20,"Binary","MO"
"2381",0,1,40,0.4,0.4,20,"Binary","MO"
"2382",1,1,40,0.4,0.4,20,"Binary","MO"
"2383",0,1,40,0.4,0.4,20,"Binary","MO"
"2384",0,1,40,0.4,0.4,20,"Binary","MO"
"2385",1,1,40,0.4,0.4,20,"Binary","MO"
"2386",1,1,40,0.4,0.4,20,"Binary","MO"
"2387",0,1,40,0.4,0.4,20,"Binary","MO"
"2388",0,1,40,0.4,0.4,20,"Binary","MO"
"2389",1,1,40,0.4,0.4,20,"Binary","MO"
"2390",0,1,40,0.4,0.4,20,"Binary","MO"
"2391",1,1,40,0.4,0.4,20,"Binary","MO"
"2392",1,1,40,0.4,0.4,20,"Binary","MO"
"2393",1,1,40,0.4,0.4,20,"Binary","MO"
"2394",1,1,40,0.4,0.4,20,"Binary","MO"
"2395",0,1,40,0.4,0.4,20,"Binary","MO"
"2396",0,1,40,0.4,0.4,20,"Binary","MO"
"2397",1,1,40,0.4,0.4,20,"Binary","MO"
"2398",0,1,40,0.4,0.4,20,"Binary","MO"
"2399",0,1,40,0.4,0.4,20,"Binary","MO"
"2400",1,1,40,0.4,0.4,20,"Binary","MO"
"2401",1,1,80,0.05,0.05,0,"Binary","MO"
"2402",1,1,80,0.05,0.05,0,"Binary","MO"
"2403",1,1,80,0.05,0.05,0,"Binary","MO"
"2404",1,1,80,0.05,0.05,0,"Binary","MO"
"2405",1,1,80,0.05,0.05,0,"Binary","MO"
"2406",1,1,80,0.05,0.05,0,"Binary","MO"
"2407",1,1,80,0.05,0.05,0,"Binary","MO"
"2408",1,1,80,0.05,0.05,0,"Binary","MO"
"2409",1,1,80,0.05,0.05,0,"Binary","MO"
"2410",1,1,80,0.05,0.05,0,"Binary","MO"
"2411",1,1,80,0.05,0.05,0,"Binary","MO"
"2412",1,1,80,0.05,0.05,0,"Binary","MO"
"2413",1,1,80,0.05,0.05,0,"Binary","MO"
"2414",1,1,80,0.05,0.05,0,"Binary","MO"
"2415",1,1,80,0.05,0.05,0,"Binary","MO"
"2416",1,1,80,0.05,0.05,0,"Binary","MO"
"2417",1,1,80,0.05,0.05,0,"Binary","MO"
"2418",1,1,80,0.05,0.05,0,"Binary","MO"
"2419",1,1,80,0.05,0.05,0,"Binary","MO"
"2420",1,1,80,0.05,0.05,0,"Binary","MO"
"2421",1,1,80,0.05,0.05,0,"Binary","MO"
"2422",1,1,80,0.05,0.05,0,"Binary","MO"
"2423",1,1,80,0.05,0.05,0,"Binary","MO"
"2424",1,1,80,0.05,0.05,0,"Binary","MO"
"2425",1,1,80,0.05,0.05,0,"Binary","MO"
"2426",1,1,80,0.05,0.05,0,"Binary","MO"
"2427",1,1,80,0.05,0.05,0,"Binary","MO"
"2428",1,1,80,0.05,0.05,0,"Binary","MO"
"2429",1,1,80,0.05,0.05,0,"Binary","MO"
"2430",1,1,80,0.05,0.05,0,"Binary","MO"
"2431",1,1,80,0.05,0.05,0,"Binary","MO"
"2432",1,1,80,0.05,0.05,0,"Binary","MO"
"2433",1,1,80,0.05,0.05,0,"Binary","MO"
"2434",1,1,80,0.05,0.05,0,"Binary","MO"
"2435",0,1,80,0.05,0.05,0,"Binary","MO"
"2436",1,1,80,0.05,0.05,0,"Binary","MO"
"2437",1,1,80,0.05,0.05,0,"Binary","MO"
"2438",1,1,80,0.05,0.05,0,"Binary","MO"
